72.3915365887229	63.2703464428150
29.4271958247924	71.6769352133632
94.0936339257452	40.0789850436458
46.9020524430939	36.4458839607453
64.4076770077893	30.5019222139055
91.7002949681793	36.9178966411945
3.79280241331335	49.8760008192682
23.0165571923109	50.8402224337969
17.8203014656707	56.9547757543175
41.2268078134423	54.1603035244202
56.0073800158487	47.7463648936759
99.1234060057532	45.1921178379856
94.9501338402223	72.3852002165745
21.5624992361524	49.0651360726777
78.9885714043175	28.1988328198377
36.1285600161069	51.6823803900543
0.227093899991304	13.1438421466142
30.3852379823147	72.9377679557802
6.49086620763968	18.0943691949656
1.05475801351911	63.3809976481272
