65.7370930831751	21.0080001623130
94.0314015715991	28.5508294370568
97.1589434058515	26.7708788395386
13.5132897376250	74.1199954813949
25.4906019920369	5.19817186409598
69.2232252009630	54.2094781060259
74.5226954217942	9.43733267971404
71.9040683268259	86.3718641062626
53.1842728368501	46.5455097320133
23.5623727554514	74.9457134604423
35.5514844570114	78.0739128321939
79.0840335618223	53.1306693324863
29.8107590283178	9.36080993676869
77.3356919793753	12.8299725430313
68.8990857098860	29.8029224940471
83.0441702529252	78.9491678104196
97.3769804208757	80.5058008888890
17.9247531540266	8.61586042174486
78.2676291184643	48.6032618955486
52.8397784575585	59.6742261226865
97.7874961636489	19.0840634893790
24.8654517269482	90.9022058883109
66.1333301622361	93.5420712030570
14.8553895455786	67.0536027508058
16.8366477264720	50.8549645922923
46.8708208249356	85.6148283250547
4.42851200347627	99.5875134684410
63.2803573255083	8.19887804599644
1.60582532511778	28.2514398478928
49.2969366543669	42.5549586890784
43.6098214903131	12.5633333412692
58.5982179054142	50.1466851299235
26.0067512624817	68.5298020999843
45.3990261500166	75.4571773542666
56.4076312525818	12.6762726791990
7.78952110409214	72.9069015753706
33.9076557770289	58.2587133653205
13.8346785252298	78.7179183515079
88.0697130740290	33.4886589519591
37.3352772894128	20.1589821317690
35.9783357306503	28.1072590729216
38.0058736907856	35.7812153567336
91.9551016257483	55.8160038950301
73.5256792785893	24.3825885205942
63.6629111073866	94.1000732150517
63.1309451071899	50.3572118699687
13.5824211312382	44.3681896078905
61.3487111060611	18.5925469151168
9.29120884416411	36.7695433227542
38.6248805802139	5.89350454385369
15.7335383366457	13.2609703354768
68.7480211800350	23.7792237884619
40.5720126102177	74.5934169823808
69.9667381633520	31.1616604915688
10.7487075769588	74.0946605580084
20.6709046785423	78.9923448534157
85.9302316147346	58.4836487572825
82.5520964035810	32.5060792386838
48.9951006558865	69.8070479383576
33.4106331371773	33.6923210568867
49.9303114187547	11.2470434612886
64.0850383789701	57.3751086845127
63.8612742953241	83.8125895870063
54.1059427204303	94.8360881015039
17.2573243678257	68.2470321536397
30.1826429991942	59.1468565277065
78.1690581718312	0.681206942494961
55.1495280700835	16.1459740715749
94.5296268547188	80.7547594028747
73.7163817716544	64.5238495742331
42.9459106201872	49.4434397237695
65.9932110467608	47.2605448851157
68.8926903818368	17.2358085296626
14.1092992195803	73.6545913367273
89.6269513448071	21.0393614695924
88.5664293853827	89.4457404700600
59.9142617959512	13.4890115338789
85.5090568916959	55.9465484376051
87.9279721842295	50.2262042588055
71.3580230425125	44.7500847273322
